price,atr,f_rsi,f_macd,f_ema20Dist,f_emaCross,f_momentum,f_volatility,f_ema200Dist,f_mfi,f_obvChange,f_bbSpread,f_adx,f_volChange,label
9.21,0.05714285714285757,0.5405405405405419,0.0006653942048064457,0.0015908548290205304,0.001659310653420681,-0.0032467532467531776,0.006204436171862928,0.004097320120121867,0.4981179704914321,0.6917226768242667,0.02159050806569763,0.31681736729447907,-0.32579906427369804,1
9.2,0.05500000000000048,0.5882352941176443,0.0003643933983496961,0.00045747249756869144,0.0016224896556190271,-0.004329004329004429,0.00597826086956527,0.002984819026042428,0.49672617059179686,0.4387116524955531,0.021634340436020957,0.31841783889522834,-0.38953606619025444,1
9.17,0.055714285714286174,0.6060606060606059,-6.458584382157423e-05,-0.002544704821233727,0.001401547965817157,-0.004343105320304117,0.006075712727839277,-0.0002741978911992576,0.4935144754168899,0.22116112716022165,0.02168278547334123,0.3128885113780881,-0.32005246736380627,1
9.21,0.058571428571428975,0.6388888888888897,-6.451016682737492e-05,0.0016371236182021584,0.0014480985953333025,0.0,0.006359547076159497,0.004029599808883477,0.6052463928806497,1.015456429783468,0.02181347583760638,0.3077541358264579,2.014299626167391,1
9.23,0.05785714285714315,0.6486486486486491,6.504181446414895e-05,0.0034384783673796354,0.0016050094019619961,0.003260869565217515,0.006268379507816159,0.0061261462102938195,0.6169948972902959,0.9745808339026549,0.022209750218059196,0.30723621109254023,-0.37381466355349363,1
9.26,0.05714285714285732,0.657894736842104,0.00033680976987249007,0.006032119465634813,0.0019180577312376383,0.009814612868047967,0.00617093489663686,0.009253044483135577,0.6151816911263365,0.9040667106527545,0.023157825519146767,0.3106447955123027,-0.48522595405124513,0
9.27,0.05714285714285732,0.657894736842104,0.000544960268477019,0.006427755169177597,0.0022436603116492986,0.006514657980455887,0.006164278008938223,0.010219106834142669,0.629285872874878,0.8943899132428175,0.024270712601747155,0.3173737683277793,-0.16485931916445562,0
9.26,0.05642857142857162,0.5882352941176474,0.0005646294031616363,0.004844803650865183,0.0024572170482496446,0.0032502708559045894,0.006093798210428901,0.009059181925226917,0.6886679578249937,0.04885108775445713,0.024230284370776223,0.3296929623638103,2.185490330974064,0
9.27,0.060000000000000116,0.575757575757574,0.0005997361483893453,0.005354675883973961,0.002694317767748706,0.0010799136069114242,0.006472491909385126,0.010027380304997334,0.5681506040981581,0.7203180580651466,0.022566935385201076,0.3335334092337701,1.58151657430681,0
9.25,0.05999999999999999,0.5294117647058818,0.0004370656259577271,0.0028989398375512264,0.0027685788804127113,-0.0021574973031283254,0.006486486486486485,0.007808422358498188,0.5545767464145176,0.5698425506746023,0.020248582181437488,0.33709953847016144,-0.8123027892698031,0
9.22,0.0535714285714287,0.3666666666666661,8.6781140248396e-05,-0.0003125262036481392,0.0026403580012642892,-0.004319654427645697,0.005810350170436952,0.00453446080681488,0.4310996249922923,0.22531405093304177,0.017538982777316057,0.3234612819280539,0.22044952067772305,0
9.21,0.0492857142857145,0.4400000000000008,-0.00022583504380692596,-0.0012654378799186418,0.002458242568099523,-0.006472491909384976,0.005351326198231758,0.0034192436293710555,0.447112448762701,0.13127416440827872,0.015398500976449615,0.3107971865675254,-0.6676447719899209,0
9.21,0.04857142857142881,0.4400000000000008,-0.00042766481001235,-0.0011449199865930203,0.0022907565473474964,-0.0043243243243242325,0.005273770746083475,0.003385221304700648,0.5200311198348795,0.11730527710909228,0.013373259069829883,0.3013712612275497,-0.7828880104856608,0
9.2,0.04642857142857171,0.47826086956521396,-0.0006184049112189516,-0.002020442797380663,0.0020758062643388923,-0.00216919739696327,0.005046583850931707,0.0022790394522181176,0.5285235938801809,0.04381442556897543,0.013373259069829883,0.2926186162690008,-0.6533861290524458,1
9.21,0.04428571428571461,0.5,-0.0006504754049890616,-0.000843665792782678,0.0019420160654574088,0.0,0.004808438033193768,0.0033288851233092393,0.55950334692888,0.1133383878734382,0.013486225009148286,0.28698342244924147,-0.5546189819546662,1
9.23,0.045714285714286006,0.5600000000000023,-0.0005110076744649916,0.001198818154676682,0.0019400827422305623,0.0021715526601519624,0.004952793685188083,0.005433907043951419,0.5848536435504882,0.1518296847077651,0.013486225009148286,0.28645965603221896,-0.6674064765549859,1
9.24,0.04642857142857158,0.6521739130434786,-0.00034078454286988046,0.0020626506894744333,0.001991929172601073,0.004347826086956622,0.005024737167594327,0.006445498396070679,0.6132565139897107,0.19150420552519923,0.01152123216370055,0.2921109384271542,-0.596878134347769,0
9.23,0.045000000000000054,0.5499999999999992,-0.00029778052381720807,0.000887989243378954,0.0019687320195734947,0.0021715526601519624,0.004875406283856994,0.005315634520118288,0.49902295413561487,0.06208996653321062,0.011450806366740911,0.293353319146901,-0.19886605347305966,1
9.26,0.045000000000000054,0.5714285714285703,-5.852146028531837e-05,0.003732010046340377,0.0021235154736509933,0.0032502708559045894,0.004859611231101518,0.008453197305866689,0.48706389934481303,0.0990071224826002,0.01184024450392779,0.29450695838666585,-0.6584574650793684,0
9.26,0.04642857142857145,0.5,8.292262300433e-05,0.0033765805181174293,0.0022500267815181167,0.002164502164502118,0.005013884603517435,0.008369085889887723,0.4685821645663445,0.08874111062625575,0.012095180323710989,0.2955781948235904,0.08376663883060015,0
9.25,0.04714285714285715,0.4444444444444456,8.723576038419394e-05,0.0020801831472719466,0.002290772035828956,0.0021668472372697264,0.005096525096525098,0.007224444981972056,0.43612463489752684,-0.04184082215199842,0.012059833170505477,0.2965729143721632,-0.036480751636831836,0
9.25,0.046428571428571326,0.47058823529411825,7.392803907999537e-05,0.0018820704665792796,0.0023175870628822587,-0.0010799136069114242,0.005019305019305008,0.007152559957275826,0.18045550563969998,-0.03800743550413017,0.011713834419364973,0.28819226833704226,-0.3551393103482988,0
9.24,0.04357142857142841,0.41176470588235475,-1.8851239573997145e-05,0.0007254889945438719,0.0022714853623929322,-0.0021598272138228483,0.004715522572665412,0.006017571633905779,0.27631667140733074,-0.10923024753689797,0.009692229901482888,0.28041023987585856,-0.3779671533123548,0
9.22,0.04571428571428563,0.41176470588235475,-0.0002262084415996141,-0.0013047885141919933,0.002101480489092704,-0.003243243243243174,0.004958165478772845,0.003823005373113068,0.2517045476333016,-0.23510921527092854,0.00945204879661453,0.2607582239735947,0.0818407260396344,1
9.26,0.04857142857142855,0.6111111111111089,-7.811627515726717e-05,0.002732835277608837,0.0021887136809966763,0.0010810810810810581,0.0052452946621413124,0.008045288567142737,0.43452509349172375,-0.07187792980589779,0.009628866078423365,0.25738437828757443,0.12748276161295682,0
9.23,0.052142857142857046,0.5499999999999992,-0.00020001677815590567,-0.0004601194926352243,0.0020742069595825847,-0.001082251082251059,0.00564928029716761,0.004773195266471935,0.41472784733402995,-0.180441012927458,0.009452048796614529,0.25051170392646266,-0.10350310910426042,0
9.19,0.05499999999999984,0.45833333333333054,-0.0005551322105130543,-0.004356138429055769,0.0017240556176262552,-0.0032537960954448085,0.00598476605005439,0.00043702156767723595,0.30588273829000284,-0.45102733924036603,0.00998442288076239,0.23398312337053337,0.9001806520197045,1
9.17,0.05785714285714264,0.4400000000000008,-0.000898067339699379,-0.005923172514396936,0.0012916856180963414,-0.009719222462203008,0.006309393986602251,-0.0017257065744431723,0.28000577288366585,-0.6326678742056847,0.0114226917037515,0.22178236735335513,0.22611890420808928,1
9.27,0.06428571428571393,0.5882352941176462,-0.00037231156811493526,0.004458856797743007,0.0015184750245454328,0.004333694474539453,0.006934812760055441,0.008990043778818298,0.36331325319965196,-0.3011196079651733,0.0114226917037515,0.21914726185805244,0.62733438246934,0
9.24,0.0628571428571424,0.5142857142857141,-0.00024285900354719,0.0011097631817485372,0.0015276671775366684,0.005440696409140447,0.006802721088435325,0.005715041384042733,0.3957006649561282,-0.446617177446641,0.011290565379713322,0.21670037818384277,-0.12230935545278424,1
9.27,0.061428571428571006,0.5405405405405402,5.31188199274962e-05,0.003928854082230186,0.0017120697825631587,0.010905125408942165,0.006626598859608523,0.00884390855609873,0.39201541763571024,-0.3570509424680513,0.011894848200224448,0.21442827191493383,-0.6514807978116034,0
9.23,0.06071428571428531,0.5,-4.5996259604746755e-05,-0.00035087927821690585,0.0016230905029916522,-0.004314994606256651,0.006577929113140337,0.004503281765976207,0.40293604722832205,-0.43250287387707,0.01168407609675,0.21231845895094692,-0.4673917248687798,1
9.25,0.06071428571428531,0.4871794871794874,2.6672662557940113e-05,0.001639466156906391,0.001661080005523332,0.001082251082251059,0.00656370656370652,0.00658948116137794,0.3980003564143949,-0.360725526935577,0.011545511423561009,0.2103593469129591,-0.7348505208166829,1
9.24,0.05928571428571391,0.4750000000000002,-3.985183338124628e-06,0.0005057523040419528,0.0016271833633848417,-0.003236245954692488,0.0064162028447742325,0.005459492283068576,0.38294264334572775,-0.42707094678624047,0.010982162111240227,0.20854017144911322,-0.49465143766687936,1
9.22,0.05999999999999961,0.46341463414634176,-0.00016725111724762466,-0.0015040291576405972,0.0014702488042060754,-0.0010834236186348632,0.006507592190889328,0.003269280511981932,0.3658680783150771,-0.5196165325948687,0.010779762618640184,0.1988786389695281,-0.35256912412527647,1
9.28,0.06142857142857113,0.5319148936170209,0.00014814841370680324,0.004497763609218436,0.0016924645248862767,0.003243243243243174,0.006619458128078786,0.009617006828880453,0.4162064266696184,-0.3568976323892002,0.01149644639921309,0.1960036706339369,-0.2519710634452388,0
9.28,0.06214285714285696,0.5434782608695649,0.00033171108548926475,0.004069405170245279,0.0018791775137918362,0.004329004329004236,0.006696428571428552,0.009521315218642834,0.4738788529660754,-0.3342692782559423,0.012128347679171904,0.20111722485289824,0.0007583381686289059,0
9.28,0.060714285714285436,0.5681818181818177,0.0004229400514286945,0.0036818427730791166,0.002034347338095709,0.006507592190889232,0.006542487684729034,0.009426575763731064,0.4913079640609407,-0.31237873895666646,0.012593465436948689,0.2018432000004933,-0.3025100787489416,0
9.29,0.057142857142856815,0.5365853658536581,0.0005187597262348925,0.0043015147765098185,0.0022221390471120184,0.0010775862068965287,0.0061510072274334575,0.010388448497232451,0.4833277733225514,-0.08536917862061966,0.013271287544264414,0.20958829623709493,0.0825050241128567,0
9.33,0.054999999999999716,0.6190476190476197,0.0008146072535471607,0.007754097755329862,0.002619234675332409,0.005387931034482835,0.005894962486602327,0.014485572470615129,0.5664691206229634,0.18926440521414867,0.015527575729542362,0.22085262280768858,0.4026661923976224,0
9.32,0.051428571428571095,0.6666666666666697,0.0008808793529279592,0.00605236515985755,0.002893727596332821,0.004310344827586307,0.005518087063151405,0.013294540088728565,0.6951265066480755,0.008878353787064525,0.01695277251949349,0.23131235462323982,-0.12887971380371138,0
9.33,0.0499999999999997,0.7105263157894764,0.00093075483474509,0.006439814334239713,0.003181760739082749,0.004305705059203545,0.0053590568060021115,0.014209295223647509,0.7215821959203963,0.1993109032528453,0.018498107991276515,0.232481168729066,0.04522296414956213,1
9.34,0.04428571428571398,0.6206896551724161,0.0009666594003232753,0.0067889562915807965,0.0034804109300249414,0.001071811361200406,0.004741511165494002,0.015112857640539072,0.7175593990933977,0.5170289784326825,0.020042238538789232,0.2359839585002158,0.8266288219764637,1
9.35,0.04285714285714258,0.7037037037037056,0.0009896734957186998,0.007103479416877673,0.0037870955241134613,0.0032188841201716053,0.004583651642475143,0.016005355033476706,0.7106043789979287,0.579523277053107,0.021247709983068356,0.2392365490019978,-0.19626205340256395,0
9.32,0.043571428571428275,0.5925925925925953,0.0007315041207422417,0.0035353214715324213,0.003858009604751722,-0.001071811361200406,0.0046750459840588275,0.012710249099480377,0.6517930773237783,0.368772492862474,0.02178725353006879,0.22986835702018218,-0.17883465467727153,1
9.32,0.04285714285714258,0.6956521739130459,0.0005086706091111495,0.003198624188529297,0.003905105591508408,-0.002141327623126293,0.004598405885959504,0.012583778959187008,0.686126730228302,0.3223306665489729,0.021827185315006492,0.22116932160849623,-0.8121022041237331,1
9.33,0.04285714285714258,0.6818181818181844,0.0003885605476266639,0.003860625587223906,0.0039916893999833655,-0.0021390374331550347,0.004593477262287522,0.013506360565886853,0.6907615911772632,0.34927196732872107,0.02055120170063512,0.21309164586907353,-0.49066419468928796,1
9.33,0.043571428571428275,0.7142857142857167,0.00027055445867791504,0.0034929469598692755,0.00405188645014028,0.001072961373390535,0.004670035216658979,0.013371968918464943,0.6796078156640201,0.3058346863840138,0.01749633962945866,0.20136921475376593,-0.19679561449924932,1
9.34,0.043571428571428275,0.8000000000000017,0.00022725173079962604,0.0041255975710004205,0.004149246208062681,0.00214592274678107,0.004665035178953777,0.014284750515008505,0.747296525271165,0.44837973625323335,0.017961324196038762,0.2004695313755436,0.45116746105312444,1
9.34,0.039999999999999654,0.7142857142857179,0.00016457326567024505,0.003732683516619319,0.0042182025458441215,0.001071811361200406,0.00428265524625264,0.014142613693963527,0.7149778308092047,0.3890628199806526,0.017567864380751266,0.19963411109576576,-0.6646112021636762,1
9.36,0.03928571428571383,0.7500000000000029,0.00022864443913426198,0.005303225563997012,0.00438274271452347,0.0032154340836012176,0.0041971916971916485,0.016087463520231177,0.7031662710928057,0.3965729465267951,0.018208043496191005,0.20477188566728038,-0.43331668463237205,0
9.33,0.04285714285714245,0.6315789473684245,2.793287466664572e-05,0.001904382352377168,0.004328451936067736,-0.0010706638115631465,0.004593477262287508,0.012795163012015574,0.7439381093545827,-0.002006377796551282,0.016723437650376687,0.21891870185357198,1.7975411796874197,0
9.33,0.04214285714285663,0.6111111111111149,-0.0001245876211915505,0.0017230126045317598,0.004265018582103125,-0.0010706638115631465,0.004516919307916038,0.012667847957169567,0.6688633552311575,-0.0018156411361237336,0.015710187234480914,0.22319231486409868,-0.24509528206521716,0
9.33,0.0407142857142851,0.5,-0.0002381627484974229,0.0015589161660049073,0.004193882747154563,-0.003205128205128137,0.004363803399173108,0.012541799718789555,0.6562249140942498,-0.0016430070385087094,0.013919613719454953,0.22716066980244487,-0.015186937395707993,0
9.34,0.0407142857142851,0.5714285714285715,-0.00025216029097580207,0.00237763367363963,0.004176525366491224,0.001071811361200406,0.0043591312327928376,0.013463721693398567,0.6438597875011441,0.058855902293542046,0.009967174186025033,0.23335899540669505,-0.4916382588921982,0
9.36,0.039999999999999404,0.6,-0.00013429885908890647,0.004079847739743973,0.004266106674613717,0.0032154340836012176,0.00427350427350421,0.015416762853814311,0.7577652321956825,0.24478064121667759,0.009525846332217511,0.2457869987115101,0.5685200823721721,0
9.33,0.0407142857142851,0.4705882352941176,-0.00028218145976547775,0.0007939576483239174,0.004147385619433612,0.0,0.004363803399173108,0.012129000848932476,0.6622098474143353,0.15192919080543674,0.008229066408881852,0.2444719977099885,-0.4299618411519846,0
9.32,0.042142857142856496,0.4117647058823529,-0.00045113329106978003,-0.0002516611878275133,0.003968498042302816,-0.002141327623126293,0.004521765787860139,0.010958913589876584,0.5599397692677108,0.012560539464403431,0.006611160156301554,0.23940298688716843,0.07063030910643829,0
9.32,0.039999999999999404,0.5,-0.0005546268929793527,-0.00022769345565336454,0.0037981661378713727,-0.004273504273504183,0.0042918454935621676,0.010849869673559295,0.5828030004507332,0.01135071940502829,0.005253415067039412,0.23469604826597837,-0.48779900442479845,0
9.29,0.041428571428570926,0.41176470588234865,-0.0008186497057711238,-0.003128402056113112,0.0034553976427236462,-0.004287245444801814,0.004459480239889228,0.007579452728904843,0.5224287724015576,-0.11832043438095029,0.006709521874279539,0.2192206462519678,0.1327404368839472,1
9.28,0.04214285714285675,0.35294117647058454,-0.0010282703520918108,-0.0038084680158277893,0.0030843412654799848,-0.004291845493562331,0.004541256157635426,0.0064452575776579955,0.46531261655215916,-0.1994257046192905,0.00828516232626831,0.20557462411550842,-0.2063077068567836,1
9.29,0.04214285714285688,0.388888888888885,-0.0010513461258092867,-0.002468138195451995,0.002810467319323077,-0.0032188841201717957,0.004536367830232172,0.007439972405899643,0.5233416050026668,-0.12038822361324279,0.00911034864789633,0.19290331784593895,-0.43323651788378165,1
9.29,0.03999999999999991,0.35294117647058454,-0.0010250246434175064,-0.0022330774149326113,0.0025619003416187183,0.0,0.0043057050592034355,0.007365942829721374,0.46441260400272033,-0.1101860213045402,0.009692152023092074,0.1811371048813388,-0.7266439143734651,1
9.3,0.039285714285714333,0.38888888888889106,-0.0008964317861083565,-0.0010453686354825655,0.002396481988861267,0.002155172413793249,0.004224270353302616,0.008349377932239164,0.5136930745033745,-0.021200120537982026,0.009632082420631863,0.17021133569992436,-0.2222696243649151,1
9.31,0.03785714285714307,0.35294117647059137,-0.0007093898110269383,2.7023487853406546e-05,0.0023039604134467884,0.002152852529601868,0.004066288169403122,0.009320846753982457,0.5223564783174286,0.0623774322075592,0.009705261123246961,0.16026719996265665,-0.17516283682267939,0
9.3,0.03357142857142887,0.40000000000000235,-0.0006324146755794656,-0.000948386150709849,0.002154705762326408,0.0010764262648010295,0.0036098310291858998,0.00817345507550203,0.49557778498796295,-0.009406974513628447,0.009933323327150039,0.1550726152536646,-0.3113060899670504,1
9.31,0.03357142857142887,0.43750000000000133,-0.00048757550746735207,0.0001146752962486276,0.0020771384740336557,0.001075268817204278,0.0036059536596593843,0.009146861454399078,0.5554506771912564,0.04505930032905549,0.009944143077945366,0.15752655256377884,-0.41344767625451684,0
9.35,0.03500000000000027,0.5499999999999992,-0.00010209614323075822,0.003973949137526865,0.0022427744340943762,0.004296455424274881,0.003743315508021419,0.013252613269455227,0.5267015582375754,0.0883320049671715,0.010316249876861956,0.16602005654167776,-0.4449018465634078,0
9.33,0.03500000000000027,0.47619047619047655,2.245137782189722e-06,0.0016637169615764753,0.0022578982016135795,0.0032258064516128343,0.003751339764201529,0.011026579257950227,0.4535060692228685,-0.03315210684129565,0.010182030052081107,0.1739068816640125,0.27058629853013355,0
9.35,0.03500000000000014,0.47619047619047655,0.00019921143866191398,0.0034373674855037294,0.0023829191942709846,0.004296455424274881,0.003743315508021406,0.013011263953419196,0.36813455314618,0.005391132810241443,0.010409780800857088,0.18425888270862636,-0.5791297981043652,0
9.31,0.03500000000000014,0.45454545454545525,3.4085240049258144e-05,-0.0007639080671077199,0.002241962698269022,-0.0042780748663100695,0.0037593984962406165,0.008683440090059533,0.38325695383282754,-0.022820271195207603,0.009676389028309071,0.18331449658148904,-0.6486021631647856,0
9.3,0.03500000000000027,0.45454545454545525,-0.00014581026636568365,-0.0016647603583753567,0.002050887827460084,-0.0032154340836012176,0.003763440860215082,0.007541712202670733,0.3938182359000902,-0.1258925219135892,0.009760292641557025,0.17342975151199688,0.2756610514700249,0
9.3,0.035714285714286094,0.45454545454545525,-0.0002559883672310318,-0.0015062117528158625,0.0018771326395359623,-0.005347593582887587,0.003840245775729687,0.007466670290206384,0.4726000870265825,-0.11528499783768437,0.009799071350914018,0.16425105966175418,0.13073444634344794,0
9.3,0.033571428571428995,0.5263157894736887,-0.00031608680956130854,-0.0013627630144525016,0.0017190817642024905,-0.0010741138560687203,0.003609831029185913,0.007392375063438152,0.5165674440638478,-0.1054634122583004,0.009793218167042875,0.15572798865795737,-0.4097764856095304,0
9.29,0.0321428571428576,0.5263157894736837,-0.0004099873972482833,-0.002208212746187791,0.0015150765431561418,-0.0010752688172044691,0.0034599415654313886,0.006260981706057718,0.4620359723671087,-0.3135211363520953,0.009683663336766922,0.14609860222799978,1.2165610120469752,0
9.25,0.03214285714285747,0.40909090909091056,-0.0007278604135214082,-0.005919030279689022,0.001091202514080847,-0.005376344086021581,0.0034749034749035107,0.001944192276351327,0.40085591990010605,-0.3675927251130741,0.010094871241983458,0.14898624264297225,-0.25619465556399373,1
9.28,0.033571428571428745,0.48000000000000026,-0.0006798118231497765,-0.0024131238282807314,0.0008992811043233757,-0.002150537634408747,0.0036176108374384426,0.005119216381826614,0.41583195674749845,-0.27968597172409687,0.010085532831001475,0.1549937818983499,-0.35587493375219453,1
9.28,0.034285714285714315,0.4583333333333299,-0.0006151433041078681,-0.0021833025113014957,0.0007290735091677794,-0.0010764262648008383,0.0036945812807881806,0.005068278905390572,0.4110857475443151,-0.2599740794683919,0.010183731197592173,0.1554577599539684,-0.17192702627344847,1
