price,atr,f_rsi,f_macd,f_ema20Dist,f_emaCross,f_momentum,f_volatility,f_ema200Dist,f_mfi,f_obvChange,f_bbSpread,f_adx,f_volChange,label
1.519,0.0064285714285714345,0.5510204081632643,0.0008520654530567366,0.0022902325590983715,0.0006138327815403555,-0.00131492439184747,0.004232107589579615,0.0024202781531918855,0.6121184777019213,0.9961931707854494,0.01720281684478398,0.29198882189670433,-0.5313196472305308,1
1.519,0.006214285714285728,0.6136363636363642,0.0006787352289024879,0.002072115172517588,0.0007183567145249466,-0.0006578947368421789,0.004091037336593633,0.002396195783508347,0.6655443531223095,0.9957941372892903,0.017355613052293335,0.29269946574775935,-0.47241506741962264,1
1.517,0.006071428571428584,0.6428571428571437,0.0004446354373341499,0.0006844120913467356,0.0007325844665604792,-0.00262984878369494,0.004002260099821084,0.001070207491332617,0.6594282028123699,0.2669321951276336,0.017450470513519466,0.29079658479373305,-0.41429958683382917,1
1.521,0.006357142857142887,0.6739130434782618,0.0004337057950032866,0.0029969885009513905,0.0008900391939918843,0.00131665569453588,0.004179581102658045,0.0036604533156241034,0.7065775799583934,2.3112545706258985,0.017922433476823728,0.2945925881950806,0.3794356000298895,1
1.521,0.006357142857142887,0.6739130434782618,0.0003964229724537365,0.0027115610246703685,0.0010235323110788755,0.00131665569453588,0.004179581102658045,0.0036240308945729807,0.7208276238877059,2.681353158468414,0.01819090646335454,0.29941905443882516,-0.2205550891082011,1
1.525,0.006357142857142887,0.6938775510204083,0.0005094315541207358,0.004820028167117916,0.0012834317983889483,0.00527356624917601,0.004168618266978942,0.006175411621037213,0.711032365186775,5.465347452480163,0.01884279354617317,0.3076524925092831,-0.4045361758645138,0
1.525,0.006285714285714307,0.6875000000000009,0.0005437398102943162,0.004360977865487611,0.0015044249958277786,0.00262984878369494,0.004121779859484791,0.006113964739235725,0.7510504723614296,10.312687977671606,0.019585809015805297,0.3164982121334623,-0.5623554155135982,0
1.53,0.005785714285714315,0.6511627906976761,0.000731869383689942,0.0068894906209929704,0.0018752660312739684,0.005917159763313688,0.003781512605042036,0.009268804504404746,0.7339386477812423,35.26688207628318,0.020632691833908076,0.3281591566406654,-0.3028499742444019,0
1.528,0.0058571428571428785,0.6666666666666665,0.0007167094680909247,0.005057264159569429,0.002116597097437032,0.001967213114754173,0.0038332086761406273,0.00789271218337659,0.7250186287173821,5.967972343302055,0.0200699076667668,0.34302453565364965,0.09839867785287955,0
1.527,0.005714285714285751,0.6052631578947362,0.0006126815876938333,0.003986106997243771,0.0022814418814043,0.0013114754098360669,0.00374216484236133,0.0071709324335221805,0.6889390809027044,2.8268869141240955,0.018838178450475265,0.34797549702881886,-0.7242446573035886,0
1.525,0.0050000000000000365,0.45161290322580483,0.0004156295114885179,0.002424634576456988,0.0023423956335888894,-0.003267973856209226,0.0032786885245901882,0.005810464893146284,0.6368373321058186,-10.67128322678068,0.016779789691806244,0.3569304635924225,0.9486783930727364,1
1.526,0.004642857142857171,0.6000000000000018,0.0002941193013251189,0.002785177147002594,0.0024234147458729156,-0.0013089005235602106,0.0030425014042314356,0.0063976670821762885,0.6728109451582952,-3.6700974820271615,0.014437385240480658,0.3571042627707105,-0.13947791004532423,1
